Timestamp,Type
0.324263038,k
0.503582766,k
0.579591836,k
0.62494331,k
0.714739229,sk
0.894557823,k
0.965306122,k
1.009523809,k
1.094557823,k
1.284126984,hc
1.359863945,k
1.402040816,hc
1.491156462,sk
1.667210884,k
1.744036281,k
1.789931972,k
1.871882086,k
2.058049886,hc
2.133151927,k
2.171201814,hc
2.277097505,sk
2.441451247,hc
2.468390022,k
2.521088435,k
2.572789115,k
2.647619047,k
2.76462585,sk
2.860498866,hc
2.956281179,k
3.05941043,sk
3.149433106,k
3.251020408,hc
3.345804988,sk
3.454875283,k
3.629931972,k
3.703628117,k
3.745351473,hc
3.8430839,sk
3.92861678,hc
4.024671201,k
4.098503401,k
4.145124716,k
4.234013605,k
4.416689342,k
4.480816326,k
4.534421768,k
4.627120181,sk
4.814693877,k
4.883900226,k
4.943854875,k
5.022448979,k
5.136054421,sk
5.231020408,hc
5.319546485,k
5.434557823,sk
5.527800453,k
5.622131519,hc
5.731156462,sk
5.822448979,k
5.93324263,sk
6.038956916,k
6.134104308,k
6.245986394,sk
6.334149659,k
6.421224489,hc
6.514104308,sk
6.610430839,sb
6.82340136,hc
6.920453514,hc
7.030566893,sk
7.09079365,ho
7.215600907,hc
7.323990929,sk
7.392653061,hc
7.526712018,sk
7.626848072,k
7.733786848,hc
7.841904761,sk
7.935328798,k
8.029931972,hc
8.134875283,sk
8.21786848,k
8.328979591,sk
8.414285714,k
8.477641723,k
8.531519274,hc
8.632108843,sk
8.718185941,k
8.800272108,hc
8.90430839,sk
8.997732426,k
9.09877551,sk
9.188571428,k
9.24371882,k
9.309750566,hc
9.404716553,sk
9.488798185,k
9.568344671,hc
9.660045351,sk
9.75356009,k
9.783219954,ho
9.871383219,sk
9.937414965,k
9.972244897,k
10.03564626,sk
10.13995465,sk
10.21605442,hc
10.32054422,hc
10.47274376,sb
10.58657596,k
10.67909297,hc
10.79818594,sk
10.9122449,k
11.02739229,hc
11.1568254,sk
11.27419501,k
11.40462585,sk
11.53061224,sk
11.65378685,k
11.77396825,sb
11.90884354,sk
12.0337415,sb
12.15419501,hc
12.28852608,sk
12.39301587,k
12.47909297,hc
12.57596372,sk
12.66358277,k
12.73632653,hc
12.82312925,sk
12.90231293,k
12.96253968,hc
13.0523356,sk
13.16716553,ho
13.23464853,k
13.31011338,k
13.36526077,k
13.44553288,k
13.56272109,sk
13.67945578,hc
13.77768707,k
13.89070295,sk
13.98929705,k
14.07473923,hc
14.18866213,sk
14.28716553,k
14.39310658,sk
14.48852608,x
14.69678005,sk
14.80281179,x
14.99564626,sk
15.09306122,x
15.11619048,sb
15.27582766,k
15.34548753,k
15.40063492,hc
15.49260771,sk
15.57913832,ho
15.69206349,hc
15.80154195,s
15.88707483,k
15.99156463,sk
16.08072562,sb
16.19809524,k
16.30793651,sk
16.39936508,k
16.49197279,hc
16.590839,sk
16.69587302,k
16.89387755,t
16.93904762,k
17.00126984,hc
17.09142857,sk
17.17147392,ho
17.24979592,k
17.30716553,k
17.36303855,k
17.45179138,k
17.5600907,sk
17.64861678,t
17.73405896,k
17.83791383,sk
17.94113379,k
18.01895692,hc
18.12090703,sk
18.21605442,k
18.31102041,sk
18.39455782,sb
18.58866213,sk
18.69088435,sb
18.88045351,sk
18.98022676,k
19.01678005,sb
19.15247166,k
19.21931973,k
19.28117914,k
19.37514739,sk
19.67328798,t
19.75528345,k
20.03945578,k
20.15192744,sk
20.32235828,k
20.4152381,k
20.50566893,hc
20.68163265,hc
20.78113379,hc
20.89052154,sk
21.14612245,k
21.24453515,k
21.41024943,hc
21.50539683,hc
21.61623583,sk
21.80208617,k
21.88335601,k
21.96789116,hc
22.06485261,sb
22.16326531,hc
22.2429932,k
22.35619048,sk
22.43873016,k
22.52857143,hc
22.60870748,sk
22.69650794,k
22.73061224,sb
22.89786848,hc
22.95301587,hc
23.07764172,sk
23.13641723,hc
23.2431746,k
23.31256236,k
23.36290249,k
23.44444444,k
23.54730159,sk
23.64326531,hc
23.72961451,k
23.85650794,sk
23.94512472,k
24.02340136,hc
24.11600907,sk
24.20190476,k
24.29741497,sk
24.39356009,hc
24.45941043,k
24.50839002,hc
24.59755102,sk
24.69188209,k
24.76154195,hc
24.86349206,sk
24.94421769,k
25.04780045,sk
25.12970522,sb
25.32743764,sk
25.42258503,sb
25.59936508,sk
25.69514739,k
25.88217687,k
25.93505669,sk
26.00181406,hc
26.06575964,sb
26.40344671,hc
26.52181406,sk
26.61687075,br
26.8676644,sk
26.95637188,sb
27.27600907,hc
27.3693424,sk
27.66811791,hc
27.7662585,sb
28.0492517,hc
28.16943311,hc
28.42585034,hc
28.54521542,sb
28.76081633,hc
28.91945578,hc
29.04548753,sk
29.15587302,k
29.27528345,hc
29.39514739,sk
29.49927438,k
29.60512472,hc
29.73020408,sk
29.81995465,k
29.94213152,sk
30.09306122,k
30.16707483,hc
30.25469388,sk
30.3521542,k
30.45628118,hc
30.56526077,sk
30.65487528,sb
31.35564626,x
31.54285714,x
31.741678,x
31.91727891,x
32.12045351,x
32.31056689,x
32.50358277,x
